Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
17293880,big city bread cafe,216,athens,"393 n finley st, athens, ga 30601",athens,"athens, athens",-83.384004,33.959392,"breakfast, sandwich",10.0,dollar($),no,no,no,no,1,4.3,green,very good,558
17293169,clocked,216,athens,"259 w washington st, athens, ga 30601",athens,"athens, athens",-83.3797,33.9584,"american, burger, sandwich",10.0,dollar($),no,no,no,no,1,4.2,green,very good,613
17293186,depalma's italian cafe - downtown,216,athens,"401 e broad st, athens, ga 30601",athens,"athens, athens",-83.373596,33.958112,"american, italian, pizza",25.0,dollar($),no,no,no,no,2,4.0,green,very good,353
17293180,depalma's italian cafe - east side,216,athens,"1965 barnett shoals rd, athens, ga 30605",athens,"athens, athens",-83.33995,33.924275,"american, italian, pizza",25.0,dollar($),no,no,no,no,2,4.1,green,very good,387
17293205,five & ten,216,athens,"1073 south milledge ave, athens, ga 30605",athens,"athens, athens",-83.3872482,33.9415545,american,40.0,dollar($),no,no,no,no,3,4.3,green,very good,755
17293229,grit,216,athens,"199 prince ave, athens, ga 30601",athens,"athens, athens",-83.381625,33.960112,"international, southern, vegetarian",10.0,dollar($),no,no,no,no,1,4.2,green,very good,800
17293897,ike & jane,216,athens,"1307 prince ave, athens, ga 30606",athens,"athens, athens",-83.400887,33.963296,sandwich,10.0,dollar($),no,no,no,no,1,4.1,green,very good,350
17293273,la dolce vita ristorante,216,athens,"323 e broad st, athens, ga 30601",athens,"athens, athens",-83.4075,33.9584,italian,40.0,dollar($),no,no,no,no,3,4.1,green,very good,464
17293870,shokitini,216,athens,"251 w clayton st, athens, ga 30601",athens,"athens, athens",-83.379251,33.957503,"asian, japanese, sushi",25.0,dollar($),no,no,no,no,2,4.2,green,very good,550
17293877,taqueria del sol,216,athens,"334 prince ave, athens, ga 30601",athens,"athens, athens",-83.383605,33.960571,"mexican, spanish",10.0,dollar($),no,no,no,no,1,4.1,green,very good,543
17293890,the national,216,athens,"232 w. hancock ave., athens, ga 30601",athens,"athens, athens",-83.37967,33.959468,"international, southern",40.0,dollar($),no,no,no,no,3,4.1,green,very good,465
17293915,the royal peasant,216,athens,"1675 s. lumpkin st., athens, ga 30606",athens,"athens, athens",-83.38728,33.937502,bar food,10.0,dollar($),no,no,no,no,1,4.4,green,very good,546
17293422,transmetropolitan,216,athens,"145 e clayton st, athens, ga 30601",athens,"athens, athens",-83.3764,33.9584,"italian, pizza, sandwich",10.0,dollar($),no,no,no,no,1,4.4,green,very good,1098
17293873,trappeze pub,216,athens,"269 n hull st, athens, ga 30601",athens,"athens, athens",-83.378881,33.958363,"burger, bar food",25.0,dollar($),no,no,no,no,2,4.2,green,very good,579
17294014,viva! argentine cuisine,216,athens,"247 prince ave, athens, ga 30601",athens,"athens, athens",-83.3828224,33.9600227,"desserts, latin american, argentine",10.0,dollar($),no,no,no,no,1,4.1,green,very good,374
17294556,miyabi kyoto japanese steak house,216,augusta,"1315 augusta west pkwy, augusta, ga 30909",augusta,"augusta, augusta",-82.0865,33.4721,"chinese, steak",40.0,dollar($),no,no,no,no,3,4.6,dark green,excellent,717
17294607,rae's coastal cafe,216,augusta,"3208 w wimbledon dr, augusta, ga 30909",augusta,"augusta, augusta",-82.0698,33.4791,"american, caribbean, seafood",40.0,dollar($),no,no,no,no,3,4.9,dark green,excellent,548
17294279,the bee's knees,216,augusta,"211 10th street, augusta, ga 30901",augusta,"augusta, augusta",-81.97,33.4765,"international, tapas, vegetarian",25.0,dollar($),no,no,no,no,2,4.5,dark green,excellent,631
17294300,boll weevil cafe,216,augusta,"10 9th st, augusta, ga 30901",augusta,"augusta, augusta",-81.9684,33.474,"desserts, sandwich, southern",10.0,dollar($),no,no,no,no,1,3.9,yellow,good,372
17295215,farmhaus burger,216,augusta,"1204 broad st, augusta, ga 30901",augusta,"augusta, augusta",-81.973006,33.477444,"american, burger",25.0,dollar($),no,no,no,no,2,3.9,yellow,good,201
17295028,manuel's bread cafe,216,augusta,"505 railroad ave, north augusta, ga 29841",augusta,"augusta, augusta",-81.965571,33.481779,"breakfast, french",40.0,dollar($),no,no,no,no,3,3.8,yellow,good,332
17294642,sconyers bar b que,216,augusta,"2250 sconyers way, augusta, ga 30906",augusta,"augusta, augusta",-82.0327,33.4086,bbq,25.0,dollar($),no,no,no,no,2,3.5,yellow,good,304
17295109,frog hollow tavern,216,augusta,"1282 broad street, augusta, ga 30901",augusta,"augusta, augusta",-81.974944,33.478231,american,40.0,dollar($),no,no,no,no,3,4.3,green,very good,368
17294441,giuseppe's pizza & italian specialities,216,augusta,"3690 wheeler rd, augusta, ga 30909",augusta,"augusta, augusta",-82.096,33.4827,"desserts, italian, pizza",25.0,dollar($),no,no,no,no,2,4.1,green,very good,430
17294552,mellow mushroom,216,augusta,"1167 broad st, augusta, ga 30901",augusta,"augusta, augusta",-81.9721,33.4778,"italian, pizza, sandwich",25.0,dollar($),no,no,no,no,2,4.4,green,very good,433
17294565,nacho mamas burritos,216,augusta,"976 broad st, augusta, ga 30901",augusta,"augusta, augusta",-81.9694,33.4764,mexican,10.0,dollar($),no,no,no,no,1,4.0,green,very good,380
17294623,rhinehart's oyster bar,216,augusta,"3051 washington rd, augusta, ga 30907",augusta,"augusta, augusta",-82.0505,33.5133,"bar food, sandwich, seafood",25.0,dollar($),no,no,no,no,2,4.0,green,very good,456
17294712,takosushi,216,augusta,"437 highland ave, augusta, ga 30909",augusta,"augusta, augusta",-82.0301,33.4848,"mexican, southwestern, sushi",40.0,dollar($),no,no,no,no,3,4.2,green,very good,647
17295033,the chop house,216,augusta,"augusta mall, augusta, ga 30909",augusta,"augusta, augusta",-82.080788,33.467201,steak,40.0,dollar($),no,no,no,no,3,4.0,green,very good,360
17295069,the taj of india,216,augusta,"502 furys ferry rd, augusta, ga 30907",augusta,"augusta, augusta",-82.0805493,33.5375868,indian,25.0,dollar($),no,no,no,no,2,4.0,green,very good,227
17294261,augsburg haus,216,augusta,"4460 washington road, evans, ga 30809",evans,"evans, augusta",-82.143793,33.544342,german,25.0,dollar($),no,no,no,no,2,3.9,yellow,good,290
17295115,pho bac,216,augusta,"4300 towne centre, evans, ga 30809",evans,"evans, augusta",-82.126161,33.532249,vietnamese,10.0,dollar($),no,no,no,no,1,4.1,green,very good,270
17294836,rhinehart's oyster bar,216,augusta,"303 north bel air rd, evans, ga 30809",evans,"evans, augusta",-82.141284,33.521291,"burger, seafood",25.0,dollar($),no,no,no,no,2,4.0,green,very good,326
17294850,thai kitchen,216,augusta,"4357 washington road, evans, ga 30809",evans,"evans, augusta",-82.1328,33.5406,thai,35.0,dollar($),no,no,no,no,3,4.3,green,very good,317
17294883,el kiosco mexican restaurant,216,augusta,"5174 wrightsboro rd, grovetown, ga 30813",grovetown,"grovetown, augusta",-82.1997,33.4574,mexican,10.0,dollar($),no,no,no,no,1,4.2,green,very good,300
16608864,taste of balingup,14,balingup,"63 south western hwy, balingup, wa",balingup,"balingup, balingup",115.9844924,-33.7845269,modern australian,20.0,dollar($),no,no,no,no,2,3.2,orange,average,21
16604911,bridge road brewers,14,beechworth,"old coach house 50 ford st, beechworth, beechworth, vic",beechworth,"beechworth, beechworth",146.685852,-36.360439,"pizza, bar food",20.0,dollar($),no,no,no,no,2,4.6,dark green,excellent,237
17303465,bardenay,216,boise,"610 w grove st, boise, id 83702",boise,"boise, boise",-116.2019,43.6138,"american, bar food",25.0,dollar($),no,no,no,no,2,4.5,dark green,excellent,879
17303642,flatbread neapolitan pizzeria,216,boise,"800 w main suite 230, boise, id 83702",boise,"boise, boise",-116.203466,43.616068,"italian, pizza",25.0,dollar($),no,no,no,no,2,4.6,dark green,excellent,615
17303670,goldy's breakfast bistro,216,boise,"108 s capitol blvd, boise, id 83702",boise,"boise, boise",-116.2023,43.6149,"breakfast, sandwich",25.0,dollar($),no,no,no,no,2,4.5,dark green,excellent,879
17303545,chandlers steakhouse,216,boise,"981 w grove st, boise, id 83702",boise,"boise, boise",-116.2064,43.6157,"american, seafood, steak",70.0,dollar($),no,no,no,no,4,3.9,yellow,good,379
17303655,bar gernika basque pub & eatery,216,boise,"202 s capitol blvd, boise, id 83702",boise,"boise, boise",-116.2031,43.614,"european, spanish",10.0,dollar($),no,no,no,no,1,4.3,green,very good,303
17304691,barbacoa restaurant,216,boise,"276 bobwhite ct, boise, id 83706",boise,"boise, boise",-116.185034,43.597235,"latin american, steak",70.0,dollar($),no,no,no,no,4,4.1,green,very good,538
17303478,big jud's,216,boise,"1289 protest rd, boise, id 83706",boise,"boise, boise",-116.2062,43.5945,"american, burger, sandwich",10.0,dollar($),no,no,no,no,1,4.2,green,very good,334
17303480,bittercreek ale house,216,boise,"246 n 8th st, boise, id 83702",boise,"boise, boise",-116.2022,43.6167,"american, bar food",25.0,dollar($),no,no,no,no,2,4.3,green,very good,555
17304733,boise fry company,216,boise,"204 n capitol blvd, boise, id 83702",boise,"boise, boise",-116.193409,43.610279,"american, burger",10.0,dollar($),no,no,no,no,1,4.4,green,very good,823
17303646,flying pie pizzaria,216,boise,"6508 w fairview ave, boise, id 83704",boise,"boise, boise",-116.2625,43.6192,pizza,25.0,dollar($),no,no,no,no,2,4.1,green,very good,550
17304929,fork,216,boise,"199 n 8th st, boise, id 83702",boise,"boise, boise",-116.202845,43.616295,"american, burger",25.0,dollar($),no,no,no,no,2,4.4,green,very good,650
17303684,guido's original new york style pizza,216,boise,"235 n 5th st, boise, id 83702",boise,"boise, boise",-116.199,43.615,pizza,10.0,dollar($),no,no,no,no,1,4.3,green,very good,410
17303772,los beto's,216,boise,"5220 w fairview ave, boise, id 83706",boise,"boise, boise",-116.2463,43.6191,mexican,10.0,dollar($),no,no,no,no,1,4.4,green,very good,660
17305123,lucianos italian restaurant,216,boise,"11 n orchard st, boise, id 83706",boise,"boise, boise",-116.245165,43.6051379,"italian, seafood, vegetarian",25.0,dollar($),no,no,no,no,2,4.4,green,very good,360
17303787,mai thai restaurant,216,boise,"750 w idaho st, boise, id 83702",boise,"boise, boise",-116.2021,43.6162,"sushi, thai",40.0,dollar($),no,no,no,no,3,4.0,green,very good,340
17303990,shige japanese cuisine,216,boise,"100 n 8th st, boise, id 83702",boise,"boise, boise",-116.2031,43.6156,"japanese, sushi, teriyaki",25.0,dollar($),no,no,no,no,2,4.1,green,very good,393
17304741,the egg factory,216,boise,"8061 w fairview ave, boise, id 83704",boise,"boise, boise",-116.281809,43.619274,breakfast,10.0,dollar($),no,no,no,no,1,4.3,green,very good,422
17304726,tucanos,216,boise,"1388 s entertainment ave, boise, id 83709",boise,"boise, boise",-116.280614,43.591706,brazilian,40.0,dollar($),no,no,no,no,3,4.0,green,very good,435
17304486,texas roadhouse,216,boise,"3801 e fairview avenue, meridian, boise, id 83642",meridian,"meridian, boise",-116.347304,43.619108,"american, bbq, steak",25.0,dollar($),no,no,no,no,2,4.0,green,very good,369
17304533,brick 29,216,boise,"320 11th avenue s, nampa, id 83651",nampa,"nampa, boise",-116.5629,43.5777,american,40.0,dollar($),no,no,no,no,3,4.4,green,very good,487
17316233,winifreds,216,cedar rapids/iowa city,"3847 1st ave se, cedar rapids, ia 52402",cedar rapids,"cedar rapids, cedar rapids/iowa city",-91.6336,42.0179,"american, mediterranean, seafood",40.0,dollar($),no,no,no,no,3,3.7,yellow,good,98
17315883,biaggi's ristorante italiano,216,cedar rapids/iowa city,"320 collins rd ne, cedar rapids, ia 52402",cedar rapids,"cedar rapids, cedar rapids/iowa city",-91.6327,42.0281,"italian, pizza",40.0,dollar($),no,no,no,no,3,4.1,green,very good,365
17315995,el super burrito,216,cedar rapids/iowa city,"3300 johnson ave nw, cedar rapids, ia 52405",cedar rapids,"cedar rapids, cedar rapids/iowa city",-91.7148,41.9748,mexican,10.0,dollar($),no,no,no,no,1,4.1,green,very good,190
17316018,granite city food & brewery,216,cedar rapids/iowa city,"4755 1st ave se, cedar rapids, ia 52402",cedar rapids,"cedar rapids, cedar rapids/iowa city",-91.6224,42.0249,"american, breakfast, burger",40.0,dollar($),no,no,no,no,3,4.1,green,very good,429
17316038,irish democrat,216,cedar rapids/iowa city,"3207 1st ave se, cedar rapids, ia 52402",cedar rapids,"cedar rapids, cedar rapids/iowa city",-91.6347,42.01,"american, bbq, burger",25.0,dollar($),no,no,no,no,2,4.4,green,very good,430
17316771,taste of india,216,cedar rapids/iowa city,"1060 old marion rd ne, cedar rapids, ia 52402",cedar rapids,"cedar rapids, cedar rapids/iowa city",-91.6499622,42.0215347,indian,25.0,dollar($),no,no,no,no,2,4.2,green,very good,186
17316201,thai moon restaurant,216,cedar rapids/iowa city,"4362 16th ave sw, cedar rapids, ia 52404",cedar rapids,"cedar rapids, cedar rapids/iowa city",-91.7266,41.9639,"chinese, sushi, thai",10.0,dollar($),no,no,no,no,1,4.2,green,very good,220
17316208,ting's red lantern,216,cedar rapids/iowa city,"540 boyson rd ne, cedar rapids, ia 52402",cedar rapids,"cedar rapids, cedar rapids/iowa city",-91.6394,42.0468,chinese,10.0,dollar($),no,no,no,no,1,4.2,green,very good,347
17316389,monica's,216,cedar rapids/iowa city,"303 2nd street, coralville, ia 52241",coralville,"coralville, cedar rapids/iowa city",-91.569767,41.670466,"american, italian, pizza",25.0,dollar($),no,no,no,no,2,3.8,yellow,good,161
17316278,exotic india,216,cedar rapids/iowa city,"102 2nd ave, coralville, ia 52241",coralville,"coralville, cedar rapids/iowa city",-91.5687,41.6685,indian,25.0,dollar($),no,no,no,no,2,4.1,green,very good,160
17316744,shorts burger and shine,216,cedar rapids/iowa city,"18 s clinton st, iowa city, ia 52240",iowa city,"iowa city, cedar rapids/iowa city",-91.534424,41.660982,burger,10.0,dollar($),no,no,no,no,1,4.9,dark green,excellent,820
17316751,the hamburg inn no. 2 inc.,216,cedar rapids/iowa city,"214 n linn st, iowa city, ia 52245",iowa city,"iowa city, cedar rapids/iowa city",-91.531414,41.663849,"american, breakfast, burger",10.0,dollar($),no,no,no,no,1,4.5,dark green,excellent,488
17316766,bluebird diner,216,cedar rapids/iowa city,"330 e market st, iowa city, ia 52245",iowa city,"iowa city, cedar rapids/iowa city",-91.531093,41.663751,"breakfast, diner",25.0,dollar($),no,no,no,no,2,3.6,yellow,good,253
17316743,graze,216,cedar rapids/iowa city,"115 east college st, iowa city, ia 52240",iowa city,"iowa city, cedar rapids/iowa city",-91.534302,41.658691,"american, international, sushi",40.0,dollar($),no,no,no,no,3,3.8,yellow,good,220
17316374,a & a pagliai's pizza,216,cedar rapids/iowa city,"302 e bloomington st, iowa city, ia 52245",iowa city,"iowa city, cedar rapids/iowa city",-91.5314,41.6648,pizza,25.0,dollar($),no,no,no,no,2,4.3,green,very good,485
17316381,atlas world grill,216,cedar rapids/iowa city,"127 iowa ave, iowa city, ia 52240",iowa city,"iowa city, cedar rapids/iowa city",-91.5341,41.661,international,40.0,dollar($),no,no,no,no,3,4.3,green,very good,428
17316802,blackstone,216,cedar rapids/iowa city,"503 westbury dr ste 1, iowa city, ia 52245",iowa city,"iowa city, cedar rapids/iowa city",-91.482165,41.667742,"american, breakfast",25.0,dollar($),no,no,no,no,2,4.1,green,very good,294
17316416,devotay,216,cedar rapids/iowa city,"117 n linn st, iowa city, ia 52245",iowa city,"iowa city, cedar rapids/iowa city",-91.5318,41.6625,"mediterranean, tapas, vegetarian",40.0,dollar($),no,no,no,no,3,4.0,green,very good,380
17316449,jimmy jack's rib shack,216,cedar rapids/iowa city,"1940 lower muscatine rd, iowa city, ia 52240",iowa city,"iowa city, cedar rapids/iowa city",-91.5074,41.6428,bbq,25.0,dollar($),no,no,no,no,2,4.2,green,very good,259
17316603,zoeys pizzeria,216,cedar rapids/iowa city,"690 10th st, marion, ia 52302",marion,"marion, cedar rapids/iowa city",-91.5995,42.0331,"pizza, sandwich",25.0,dollar($),no,no,no,no,2,4.7,dark green,excellent,433
16659169,tokyo sushi,37,chatham-kent,"150 richmond st, chatham-kent, on n7m2v2",chatham-kent,"chatham-kent, chatham-kent",-82.188438,42.397683,"japanese, sushi",25.0,dollar($),no,no,no,no,2,3.7,yellow,good,176
17558684,berry patch restaurant,216,clatskanie,"49289 us-30, westport, or 97016",clatskanie,"clatskanie, clatskanie",-123.368151,46.126967,"american, breakfast, desserts",10.0,dollar($),no,no,no,no,1,4.3,green,very good,96
18366580,sakura sushi & grill,216,cochrane,"130 quarry street, unit 20, cochrane, ab t4c 0w5",cochrane,"cochrane, cochrane",-114.472474,51.183934,"asian, japanese",25.0,dollar($),no,no,no,no,2,3.1,orange,average,6
17330755,uptown vietnam cuisine,216,columbus,"1250 broadway, columbus, ga 31901",columbus,"columbus, columbus",-84.992671,32.470315,"asian, vietnamese",10.0,dollar($),no,no,no,no,1,3.3,orange,average,33
17330611,cafe le rue @ the landings,216,columbus,"2523 airport thruway, columbus, ga 31904",columbus,"columbus, columbus",-84.95591,32.519247,"american, seafood, cajun",25.0,dollar($),no,no,no,no,2,4.6,dark green,excellent,489
17330609,mark's city grille,216,columbus,"7160 moon road, columbus, ga 31909",columbus,"columbus, columbus",-84.927047,32.555591,american,25.0,dollar($),no,no,no,no,2,4.5,dark green,excellent,345
17330024,b merrell's,216,columbus,"7600 veterans pkwy, columbus, ga 31909",columbus,"columbus, columbus",-84.9436,32.5577,"burger, bar food, southern",25.0,dollar($),no,no,no,no,2,3.8,yellow,good,149
17330074,cannon brewpub,216,columbus,"1041 broadway, columbus, ga 31901",columbus,"columbus, columbus",-84.9936,32.4656,"pizza, bar food",25.0,dollar($),no,no,no,no,2,3.9,yellow,good,330
17330185,fuji japanese steak house,216,columbus,"6499 veterans pkwy, columbus, ga 31909",columbus,"columbus, columbus",-84.954984,32.5382197,"japanese, steak",40.0,dollar($),no,no,no,no,3,3.9,yellow,good,247
17330397,ruth ann's family restaurant,216,columbus,"941 veterans parkway, columbus, ga 31901",columbus,"columbus, columbus",-84.9876,32.4637,"breakfast, diner, southern",10.0,dollar($),no,no,no,no,1,3.7,yellow,good,123
17330735,samurai japanese cuisine & sushi bar,216,columbus,"1009 broadway, columbus, ga 31901",columbus,"columbus, columbus",-84.9933631,32.4652417,"japanese, steak, sushi",40.0,dollar($),no,no,no,no,3,3.6,yellow,good,109
17330676,wasabi sushi and thai,216,columbus,"1639 bradley park dr, columbus, ga 31904",columbus,"columbus, columbus",-84.96661,32.534002,"japanese, sushi, thai",40.0,dollar($),no,no,no,no,3,3.7,yellow,good,134
